sin_theta1,cos_theta1,sin_theta2,cos_theta2,tau1_dynamics,tau2_next
0.575335257617417,0.8179176861654848,-0.8951397639822628,-0.4457856019857291,3.893328183527736,2.202584854981918
0.577691592515766,0.8162551218440214,-0.887194775383404,-0.4613950915781304,3.93839852813816,2.2162372419679133
0.5800078112959626,0.8146109125439378,-0.8789382598317594,-0.476935567350474,3.9824023889465696,2.229469944672495
0.5822828451589129,0.8129862780106694,-0.8703683931906886,-0.4924011171135367,4.0252180956005805,2.242250420231082
0.5845156096968924,0.8113824634663175,-0.8614834068189693,-0.5077857223037905,4.066713861044712,2.2545448254761205
0.586705005354516,0.8098007388808419,-0.8522815899247806,-0.5230832548221058,4.106747013244144,2.26631802585442
0.5888499180572457,0.8082423980489857,-0.8427612922190716,-0.5382874736952744,4.145163180054976,2.2775336138870825
0.590949220031521,0.8067087574485212,-0.8329209269049865,-0.5533920215577183,4.181795426889029,2.288153938535621
0.5930017708434108,0.8052011548529839,-0.822758974043956,-0.5683904209521277,4.216463347495061,2.298140146943683
0.5950064186857694,0.8037209476694849,-0.8122739843433193,-0.5832760704495162,4.248972109034977,2.3074522401232307
0.5969620019472169,0.8022695109694565,-0.8014645834149365,-0.59804224059135,4.279111453707383,2.316049144242624
0.5988673510998753,0.8008482351773142,-0.7903294765591651,-0.6126820696590656,4.306654660502184,2.323888799245468
0.6007212909466703,0.7994585233790218,-0.7788674541338162,-0.6271885592795102,4.331357472302327,2.330928266576417
0.6025226432731323,0.7981017882094725,-0.7670773975732128,-0.6415545698787495,4.352956995532924,2.3371238578040767
0.6042702299529863,0.7967794482744677,-0.7549582861282432,-0.6557728160013234,4.371170581947331,2.34243128590162
0.6059628765613596,0.7954929240599707,-0.7425092044042306,-0.6698358615175783,4.385694704994557,2.346805840859876
0.6075994165541155,0.7942436332782897,-0.7297293507794451,-0.6837361147482335,4.396203846592672,2.350202591151675
0.6091786960765355,0.793032985598009,-0.7166180467930573,-0.6974658235429916,4.402349414103961,2.352576612323748
0.6106995794692446,0.791862376701967,-0.7031747475970729,-0.711017070358928,4.403758711929423,2.3538832436460533
0.6121609555437287,0.7907331816155112,-0.6893990535720941,-0.7243817673947219,4.400033997470402,2.354078373279036
0.613561744703868,0.7896467472458463,-0.6752907232113569,-0.737551651848657,4.390751657287764,2.353118751807814
0.6149009069933572,0.7886043840727407,-0.6608496873810318,-0.7505182813818678,4.3754615461524855,2.350962333219699
0.6161774511514228,0.7876073569314447,-0.6460760650668392,-0.7632730298836383,4.35368653932239,2.347568641451224
0.6173904447605103,0.7866568748307099,-0.6309701807171008,-0.7758070836527784,4.324922356758824,2.342899159490506
0.61853902556919,0.7857540797526392,-0.6155325832898225,-0.7881114381282368,4.288637727015342,2.336917736684612
0.6196224140708889,0.7849000343871594,-0.5997640671055559,-0.8001768953231543,4.244274968017374,2.329591008374709
0.62063992741364,0.7840957087626431,-0.5836656945978,-0.8119940621394147,4.191251071641284,2.320888820283408
0.621590994707139,0.7833419657461163,-0.5672388210376452,-0.8235533497641925,4.128959388506745,2.310784648248028
0.6224751737802879,0.7826395454020966,-0.5504851212881865,-0.8348449743756805,4.056772018187091,2.29925600199414
0.6232921694242564,0.7819890482189659,-0.533406618615843,-0.8458589594115632,3.9740430174170247,2.286284799770076
0.624041853132023,0.7813909172364052,-0.516005715548964,-0.8565851396801147,3.880112543940303,2.27185769894466
0.6247242843145236,0.7808454191373003,-0.4982852267277755,-0.8670131676190675,3.774312055288761,2.2559663662757496
0.6253397329350627,0.7803526244030351,-0.480248413632846,-0.8771325220302431,3.655970678701375,2.238607670695443
0.6258887034568308,0.7799123866724564,-0.4618990210108413,-0.8869325196367682,3.5244228590681543,2.219783781374489
0.6263719599426754,0.7795243214920055,-0.4432413147358837,-0.8964023298224996,3.3790173745560863,2.199502154798086
0.6267905520814807,0.7791877846972401,-0.4242801207521772,-0.9055309929177012,3.219127782714436,2.1777753968930416
0.627145841841851,0.7789018507234888,-0.4050208646392832,-0.9143074423884164,3.044164321698273,2.154620990162733
0.6274395303720813,0.7786652912044186,-0.3854696112268898,-0.9227205312664232,2.8535872403726312,2.1300608815299604
0.6276736846772338,0.7784765542800274,-0.3656331035636133,-0.9307590631191512,2.6469214665380925,2.10412093427749
0.6278507635119768,0.7783337450974536,-0.3455188004180331,-0.9384118278014634,2.423772444211183,2.076830257075565
0.6279736418352486,0.7782346080457839,-0.3251349113649705,-0.945667642151138,2.1838428797862264,2.0482204343444046
0.6280456330843972,0.7781765113157931,-0.3044904283926284,-0.9525153956851689,1.9269500354535063,2.018324694598056
0.6280705084479933,0.7781564344126952,-0.2835951528648764,-0.9589441012236049,1.653043100683818,1.987177066127768
0.6280525122547905,0.7781709592695207,-0.2624597165970208,-0.964942950211986,1.3622200651232284,1.954811581267434
